Employee ID,First Name,Last Name,Gender,Age,Department,Job Title,Location,Hire Date,Salary,Education Level,Years of Service
EMP10236,Yvonne,Hall,Male,60,HR,Training Coordinator,Choiview,2006-08-19,32738.54,Master's,10
EMP10237,Kristin,Nelson,Non-binary,56,Finance,Financial Analyst,Gillfort,2021-08-10,53871.96,High School,18
EMP10238,Lauren,Williams,Male,31,Marketing,Content Strategist,Michaelmouth,2015-05-06,102379.92,PhD,0
EMP10239,Susan,Soto,Female,27,R&D,Research Scientist,New Brandon,2012-09-07,91265.18,Bachelor's,6
EMP10240,Juan,Baker,Non-binary,57,Customer Service,Support Specialist,Port Charles,2022-06-17,87715.84,Bachelor's,0
EMP10241,Charles,Ward,Non-binary,40,Logistics,Supply Chain Analyst,Sydneyhaven,2018-05-05,81607.97,Bachelor's,2
EMP10242,Robert,Watson,Female,34,Operations,Quality Assurance Specialist,Johnbury,2021-01-23,107578.2,Bachelor's,12
EMP10243,Brandon,Todd,Non-binary,21,Marketing,Marketing Coordinator,Lesliestad,2024-04-22,59848.62,High School,18
EMP10244,Allison,Ramirez,Male,53,Sales,Account Manager,Schwartzberg,2023-05-20,140645.44,High School,11
EMP10245,Mark,Moses,Male,51,R&D,Research Scientist,Reynoldsport,2020-05-07,69248.24,Bachelor's,17
EMP10246,Daniel,Rhodes,Female,21,Marketing,SEO Specialist,Sosabury,2021-02-20,132424.57,Master's,5
EMP10247,Antonio,Smith,Female,26,Legal,Corporate Lawyer,East Grantstad,2018-12-07,108966.25,Bachelor's,12
EMP10248,Morgan,Joseph,Female,51,Finance,Financial Analyst,Lake Adam,2021-12-01,140291.57,Associate's,19
EMP10249,Katherine,Madden,Female,22,Finance,Financial Analyst,Port Robertmouth,2015-11-10,128544.89,Bachelor's,5
EMP10250,Alex,Smith,Non-binary,43,IT,System Administrator,Lake Christopher,2015-02-14,134845.88,Master's,19
EMP10251,Jessica,Greene,Female,62,HR,HR Assistant,Danielborough,2016-06-04,106055.75,Associate's,7
EMP10252,Kimberly,Mann,Male,28,Finance,Accountant,Harrisonchester,2011-11-06,125698.95,Bachelor's,2
EMP10253,Kenneth,Delacruz,Non-binary,57,Customer Service,Support Specialist,Michaelfort,2010-01-06,128860.9,Master's,12
EMP10254,Ashley,Harris,Female,28,Marketing,Marketing Coordinator,South Kimberly,2008-03-08,142093.7,PhD,13
EMP10255,Sean,Espinoza,Non-binary,56,IT,System Administrator,Carsonport,2010-06-28,126478.76,High School,19
EMP10256,Todd,Wilson,Male,58,Logistics,Inventory Manager,West Elizabeth,2016-02-05,101173.63,High School,13
EMP10257,Elizabeth,Cook,Male,55,IT,IT Support Specialist,East Michaelburgh,2023-05-31,65270.83,High School,2
EMP10258,Matthew,Burgess,Non-binary,32,Logistics,Warehouse Supervisor,Port Lindsay,2024-02-01,142613.19,Associate's,9
EMP10259,Christopher,West,Female,59,R&D,Product Developer,Heatherland,2014-08-08,84530.11,High School,18
EMP10260,John,Lopez,Female,65,Operations,Project Coordinator,North Michael,2023-06-30,118098.14,Master's,2
EMP10261,Debra,Morris,Non-binary,60,IT,Data Analyst,Andrewhaven,2009-01-19,73392.26,Master's,10
EMP10262,Sarah,Fields,Male,37,R&D,Lab Technician,Williamsburgh,2023-07-18,113916.61,Bachelor's,0
EMP10263,Adam,Potter,Male,59,Operations,Quality Assurance Specialist,Devintown,2021-11-19,124030.65,Master's,11
EMP10264,Gregory,Roberson,Male,65,IT,IT Support Specialist,South Marie,2013-11-03,90372.81,High School,8
EMP10265,Jamie,Lopez,Male,53,Operations,Process Analyst,Ortizfort,2024-08-17,144128.67,PhD,2
EMP10266,William,Walters,Female,36,Marketing,Marketing Coordinator,Simmonsstad,2021-03-07,113005.47,Associate's,18
EMP10267,Mary,Hill,Female,53,Operations,Operations Manager,South Kristyburgh,2018-01-03,64033.72,Master's,15
EMP10268,Kevin,Mcneil,Female,42,Marketing,SEO Specialist,East Jessica,2019-09-21,93496.65,Master's,5
EMP10269,Michael,Anthony,Male,51,Marketing,SEO Specialist,New Julia,2012-10-24,129136.71,Bachelor's,9
EMP10270,Melissa,Mills,Female,26,IT,Data Analyst,East Penny,2016-07-16,88701.67,Bachelor's,8
EMP10271,Nicole,Rodriguez,Male,47,Finance,Financial Analyst,Dawnshire,2018-01-08,86553.18,PhD,7
EMP10272,Maureen,Ramos,Male,65,Sales,Account Manager,South Thomasborough,2016-10-17,90780.24,Bachelor's,15
EMP10273,Lisa,Jones,Male,63,Logistics,Supply Chain Analyst,Lake Alexis,2013-12-22,51554.14,Associate's,16
EMP10274,Amanda,Miller,Female,50,IT,Data Analyst,Ibarramouth,2008-04-11,98418.71,Bachelor's,12
EMP10275,Barry,Harmon,Non-binary,34,R&D,Innovation Manager,Mclaughlinfurt,2022-03-27,112998.1,Master's,14
EMP10276,Sarah,Holland,Non-binary,57,IT,System Administrator,East Marieland,2019-01-29,90072.7,PhD,1
EMP10277,Vickie,Bennett,Non-binary,43,Finance,Payroll Specialist,Lake Alec,2010-08-26,136022.73,PhD,6
EMP10278,Joshua,Alexander,Female,57,Customer Service,Customer Service Rep,Patrickmouth,2006-02-16,48927.7,PhD,2
EMP10279,Jack,Silva,Female,49,Legal,Legal Assistant,North Nathanielbury,2014-04-19,100508.41,Associate's,13
EMP10280,Nathaniel,Garcia,Female,37,Finance,Payroll Specialist,East Bryan,2023-03-30,56682.58,Bachelor's,1
EMP10281,Debra,Davies,Male,40,Operations,Operations Manager,Crosbyfort,2011-09-06,129312.9,High School,0
EMP10282,Jeffrey,Hernandez,Female,40,R&D,Lab Technician,West Erin,2010-08-30,106670.97,High School,20
EMP10283,Bryan,Ward,Male,57,R&D,Research Scientist,Lake Bridget,2011-03-12,63798.05,Bachelor's,18
EMP10284,Valerie,Porter,Female,29,Sales,Account Manager,East Amybury,2013-03-31,137602.15,Master's,8
EMP10285,Carrie,Peterson,Male,61,Legal,Paralegal,Christianfurt,2006-10-30,123293.04,Associate's,12
EMP10286,Justin,Griffith,Female,46,Operations,Quality Assurance Specialist,New Jamestown,2011-10-04,124495.65,Bachelor's,9
EMP10287,Lori,Barton,Male,43,Sales,Business Development Officer,East Roberthaven,2024-05-30,91478.03,Bachelor's,9
EMP10288,Evelyn,Huffman,Non-binary,40,Marketing,Content Strategist,Andersonton,2010-01-18,117914.91,Associate's,6
EMP10289,Andrew,Miller,Male,56,R&D,Innovation Manager,Lake Johnborough,2012-04-06,90806.07,High School,15
EMP10290,Nicholas,Caldwell,Male,54,HR,HR Assistant,Wilsonburgh,2020-02-09,100778.21,Bachelor's,0
EMP10291,Scott,Stephens,Female,33,Sales,Account Manager,Smithville,2018-11-21,142741.83,High School,20
EMP10292,Kayla,Sharp,Non-binary,60,R&D,Innovation Manager,New Douglaston,2021-03-15,71738.8,PhD,1
EMP10293,Nicholas,Moore,Female,35,R&D,Lab Technician,Port Daniel,2018-12-11,122297.76,High School,3
EMP10294,Charles,Hill,Male,51,Legal,Legal Assistant,West Michelle,2014-01-28,64218.88,Master's,14
EMP10295,Tiffany,Harris,Female,54,Sales,Account Manager,Jesseburgh,2010-05-30,114056.88,High School,15
EMP10296,Ruth,Martin,Male,53,IT,System Administrator,East Helenside,2020-11-12,100742.36,High School,7
EMP10297,John,Fitzgerald,Non-binary,60,Marketing,Social Media Manager,Jenniferview,2012-07-18,50173.94,PhD,5
EMP10298,Michael,Brady,Male,50,Operations,Operations Manager,North Andrewmouth,2013-09-19,48219.05,Bachelor's,11
EMP10299,Charles,White,Male,36,R&D,Research Scientist,Brianbury,2021-04-19,145967.33,High School,1
EMP10300,Susan,Page,Non-binary,55,R&D,Research Scientist,Tinastad,2022-09-24,125434.44,Master's,12
EMP10301,Jasmine,Hopkins,Male,58,Marketing,Social Media Manager,South Micheleborough,2021-06-04,112803.32,High School,9
EMP10302,Natalie,Wade,Female,37,Finance,Financial Analyst,Port Jeffreyfort,2018-03-17,97402.09,Associate's,11
EMP10303,Patricia,Ramos,Female,46,Legal,Corporate Lawyer,Gregoryside,2011-08-19,147670.59,Bachelor's,18
EMP10304,Jerome,Chen,Non-binary,63,IT,System Administrator,East Matthewbury,2024-01-14,141421.66,PhD,18
EMP10305,Deanna,Green,Male,40,Customer Service,Support Specialist,Stephensonmouth,2007-05-11,91984.77,High School,8
EMP10306,Lauren,Downs,Male,34,Sales,Business Development Officer,East Elizabethville,2005-10-12,57872.83,PhD,4
EMP10307,Jonathan,Terry,Female,55,Customer Service,Support Specialist,Curtischester,2009-01-15,127482.26,High School,8
EMP10308,Sydney,Mckinney,Non-binary,35,Logistics,Inventory Manager,North Markchester,2016-10-16,140841.41,Associate's,10
EMP10309,Joseph,Wright,Male,61,Marketing,Marketing Coordinator,Davisbury,2007-12-02,68687.32,Master's,8
EMP10310,David,Johnson,Female,64,Customer Service,Call Center Agent,Port Andrewstad,2024-12-24,144535.43,Master's,6
EMP10311,Vanessa,Jackson,Male,40,Finance,Financial Analyst,Rossborough,2020-10-30,122830.21,High School,14
EMP10312,Steven,Clark,Non-binary,45,R&D,Lab Technician,Weberland,2007-07-29,141565.63,Master's,8
EMP10313,Amanda,Vega,Non-binary,34,IT,System Administrator,Zacharyport,2013-09-11,90144.29,High School,6
EMP10314,Jeffrey,Moyer,Male,64,Marketing,Marketing Coordinator,Rogersburgh,2017-06-02,121597.66,PhD,20
EMP10315,Timothy,Cabrera,Female,45,R&D,Lab Technician,North Kristinamouth,2019-11-15,122017.85,Associate's,20
EMP10316,Michael,Brown,Non-binary,40,Finance,Financial Analyst,Russellstad,2015-08-31,36505.97,Master's,15
EMP10317,Jennifer,Rogers,Male,60,R&D,Lab Technician,New Michelle,2013-11-22,119901.84,Master's,13
EMP10318,Karl,Ramirez,Non-binary,62,Customer Service,Customer Service Rep,Beltranborough,2007-03-10,147935.93,Master's,9
EMP10319,Lucas,Bernard,Male,25,Legal,Corporate Lawyer,South Dustin,2013-11-29,34065.38,Master's,20
EMP10320,Natalie,White,Male,36,Operations,Operations Manager,North Nicole,2005-12-20,135623.88,Bachelor's,1
EMP10321,Deborah,Johnson,Non-binary,56,R&D,Product Developer,New Alan,2015-09-10,122779.15,Master's,12
EMP10322,James,Hughes,Male,24,Customer Service,Support Specialist,New Ericport,2022-12-31,135163.71,Master's,5
EMP10323,George,Taylor,Male,63,Legal,Compliance Officer,East Georgeborough,2008-05-27,98533.42,PhD,20
EMP10324,David,Mann,Male,54,IT,System Administrator,Deborahhaven,2010-08-19,100333.67,Associate's,14
EMP10325,Frances,Perry,Female,37,R&D,Research Scientist,Cassiestad,2021-09-29,44229.93,High School,3
EMP10326,James,Powell,Non-binary,51,Marketing,Content Strategist,South Bryan,2024-02-01,105736.9,High School,1
EMP10327,Kara,Taylor,Non-binary,35,Marketing,SEO Specialist,North Tylerville,2014-02-27,127162.05,Master's,10
EMP10328,Robert,Payne,Female,31,IT,IT Support Specialist,South Ericchester,2009-02-08,147954.37,PhD,6
EMP10329,Elijah,Young,Non-binary,30,Customer Service,Client Relations Officer,Edwardstown,2010-08-13,48265.33,Bachelor's,13
EMP10330,Monica,Cross,Non-binary,34,Sales,Sales Executive,Cohenborough,2023-08-21,115223.83,High School,3
EMP10331,Jeremy,Garcia,Non-binary,50,Logistics,Inventory Manager,West Timothyburgh,2015-10-04,140137.66,High School,20
EMP10332,Michael,Le,Female,40,Finance,Accountant,Davischester,2012-10-02,67430.36,Associate's,13
EMP10333,Alexandra,Hayes,Male,52,Logistics,Warehouse Supervisor,New Ashley,2009-01-26,94363.55,Associate's,20
EMP10334,Raven,Williams,Female,24,Marketing,Social Media Manager,West Mariamouth,2008-08-19,72589.52,High School,4
EMP10335,Hayden,Rice,Male,52,Logistics,Warehouse Supervisor,South Johnny,2021-05-18,82583.7,PhD,8
EMP10336,David,Barnes,Female,37,Sales,Sales Representative,Greenshire,2013-07-14,46351.04,Master's,13
EMP10337,Jamie,Webb,Female,64,HR,Recruiter,Chapmanfurt,2024-04-05,145505.54,Bachelor's,20
EMP10338,Steven,Phillips,Non-binary,25,IT,Data Analyst,Port Williamtown,2011-08-23,96972.71,PhD,20
EMP10339,Lisa,Graham,Female,41,Marketing,SEO Specialist,South Heatherland,2019-05-10,64568.01,PhD,15
EMP10340,Marie,May,Non-binary,59,Finance,Accountant,Port Lauraville,2006-04-15,147019.25,Associate's,6
EMP10341,Sarah,Lowe,Male,64,HR,HR Assistant,West Noahfurt,2008-06-28,134560.19,Master's,11
EMP10342,Barry,Rodriguez,Non-binary,48,Operations,Operations Manager,Port Lauratown,2012-09-20,50192.12,PhD,12
EMP10343,Nathaniel,Ingram,Female,55,Logistics,Inventory Manager,Steelemouth,2017-03-01,83041.08,Bachelor's,13
EMP10344,Janet,Wolfe,Male,65,Customer Service,Support Specialist,Lake Brian,2013-11-19,49341.87,Master's,15
EMP10345,Melanie,Wilson,Female,25,Sales,Account Manager,Joanneview,2024-04-19,103320.55,Master's,3
EMP10346,Melissa,Meyers,Male,62,Marketing,Content Strategist,Sierrafort,2016-09-24,102344.13,PhD,18
EMP10347,Stephanie,Turner,Non-binary,35,Customer Service,Support Specialist,North Michelleport,2018-09-12,106199.33,High School,19
EMP10348,Kevin,Hughes,Non-binary,37,Logistics,Inventory Manager,Romeroborough,2006-05-02,47538.74,Master's,7
EMP10349,Jose,Cortez,Female,28,Sales,Sales Representative,Port Rogermouth,2010-03-02,93864.87,Bachelor's,10
EMP10350,Cheryl,Barron,Male,56,Customer Service,Customer Service Rep,Peterfurt,2022-11-23,80448.1,Associate's,18
EMP10351,Dana,Tran,Non-binary,39,Marketing,SEO Specialist,North Dustinberg,2022-04-07,134402.35,High School,0
EMP10352,Janice,Watson,Non-binary,51,HR,Training Coordinator,Port Kathyburgh,2024-10-09,109326.39,Bachelor's,3
EMP10353,Melanie,Daniel,Female,37,IT,IT Support Specialist,Jeromehaven,2007-06-30,45754.05,Master's,9
EMP10354,Michael,Gross,Male,43,Sales,Sales Executive,New Walter,2024-05-21,135128.53,Bachelor's,5
EMP10355,Melissa,Martinez,Male,65,Operations,Process Analyst,East Donald,2014-12-08,40176.32,High School,14
EMP10356,Sean,White,Female,65,Sales,Sales Executive,Baileyhaven,2023-11-06,131435.95,Associate's,2
EMP10357,David,Hernandez,Male,35,IT,Software Engineer,Michaelton,2021-03-20,61299.96,Bachelor's,14
EMP10358,Karen,Acosta,Non-binary,61,Customer Service,Call Center Agent,Smithton,2011-02-08,80399.22,Associate's,2
EMP10359,Rebecca,Rivera,Female,55,Sales,Sales Executive,Gregoryview,2014-03-07,31347.83,PhD,5
EMP10360,William,Williams,Non-binary,35,Sales,Business Development Officer,West Kristy,2022-03-26,57684.87,PhD,1
EMP10361,David,Horne,Female,25,Sales,Sales Representative,South Kaylafurt,2024-01-28,33501.13,PhD,17
EMP10362,Joseph,Collins,Male,39,Sales,Sales Executive,Lake Larry,2007-12-09,35298.22,Associate's,14
EMP10363,Stephanie,Pope,Male,39,R&D,Innovation Manager,Michaelstad,2020-06-14,84330.35,Associate's,12
EMP10364,Maria,Dickson,Male,39,Operations,Process Analyst,Pittmanland,2015-02-22,48936.36,High School,12
EMP10365,Lisa,Black,Male,29,Operations,Operations Manager,West Beth,2008-01-07,47084.1,Bachelor's,11
EMP10366,Andrew,Thompson,Male,64,Operations,Operations Manager,Rebeccastad,2020-02-12,98548.47,Master's,15
EMP10367,Eric,Donovan,Male,31,Legal,Legal Assistant,West Michael,2018-02-20,133024.98,PhD,12
EMP10368,John,Bailey,Non-binary,22,Sales,Sales Representative,Melissaland,2011-11-18,46648.75,Bachelor's,11
EMP10369,Bryan,Kent,Female,42,Finance,Auditor,West Rebecca,2024-07-23,142332.51,Bachelor's,15
EMP10370,Paul,Ibarra,Female,23,Operations,Quality Assurance Specialist,South Wendy,2023-02-14,134332.36,High School,4
EMP10371,Jeremy,Francis,Female,28,Marketing,Marketing Coordinator,South Leeburgh,2024-11-13,50992.49,Associate's,19
EMP10372,Jeremy,Collins,Male,47,HR,HR Manager,North Kaylatown,2010-06-01,48771.78,Bachelor's,10
EMP10373,Penny,King,Non-binary,36,IT,Data Analyst,Johnsonland,2012-06-23,35322.98,Bachelor's,20
EMP10374,Melissa,Santiago,Non-binary,47,IT,Software Engineer,North Annefort,2018-02-10,64557.2,PhD,10
EMP10375,Kayla,Willis,Non-binary,35,Logistics,Inventory Manager,West Michelleville,2020-11-19,32516.36,Bachelor's,2
EMP10376,Ann,Thompson,Non-binary,42,Finance,Payroll Specialist,Port Luke,2017-03-01,108680.18,Master's,9
EMP10377,Darin,Moreno,Female,26,R&D,Innovation Manager,Bonnieview,2021-11-17,41273.36,Master's,15
EMP10378,Ebony,Lopez,Non-binary,44,Operations,Operations Manager,Port Seanland,2011-01-19,73234.14,High School,13
EMP10379,Annette,Henderson,Female,47,R&D,Innovation Manager,Robertborough,2020-10-14,111464.43,Master's,3
EMP10380,Gerald,Faulkner,Non-binary,57,Operations,Operations Manager,South Thomaston,2024-10-19,134847.93,Bachelor's,17
EMP10381,Lisa,Jenkins,Male,31,Finance,Financial Analyst,Longview,2021-06-07,109722.29,PhD,11
EMP10382,Timothy,Harrell,Male,35,IT,Software Engineer,South Steven,2010-04-17,57646.95,High School,2
EMP10383,Robert,Zhang,Male,61,Operations,Quality Assurance Specialist,North Jesus,2006-09-22,112284.91,High School,18
EMP10384,Marvin,Ingram,Non-binary,59,Operations,Quality Assurance Specialist,Elizabethville,2015-01-14,69303.78,Master's,9
EMP10385,Scott,Griffin,Female,53,HR,Training Coordinator,Robinsonbury,2013-08-31,81017.89,Bachelor's,2
EMP10386,Ivan,Wheeler,Male,34,Customer Service,Customer Service Rep,North Robert,2013-08-30,67712.56,PhD,4
EMP10387,John,Bryant,Female,63,Customer Service,Support Specialist,Jessetown,2007-12-19,97183.31,Bachelor's,11
EMP10388,Cameron,Perez,Male,39,R&D,Research Scientist,Whiteberg,2017-12-31,79240.18,Master's,10
EMP10389,Austin,Reese,Male,49,HR,HR Assistant,North Michael,2006-08-10,138067.01,High School,13
EMP10390,Brandon,Ellis,Female,26,Operations,Project Coordinator,Josephland,2021-03-21,31321.12,PhD,4
EMP10391,Catherine,Sosa,Male,39,Customer Service,Client Relations Officer,Valeriefort,2025-01-18,41578.55,Bachelor's,14
EMP10392,Lindsey,Nguyen,Female,65,HR,Training Coordinator,Lake Brianport,2005-12-28,148092.25,Master's,13
EMP10393,William,Hicks,Female,43,Customer Service,Customer Service Rep,Ricefort,2009-09-28,123733.62,Associate's,0
EMP10394,Sherri,Odonnell,Non-binary,48,IT,System Administrator,South Jason,2021-04-13,74803.05,High School,13
EMP10395,Megan,Hinton,Female,27,HR,Training Coordinator,Josephport,2013-04-14,136059.4,Associate's,1
EMP10396,Michael,Davis,Female,23,Customer Service,Call Center Agent,North Samuel,2013-07-03,83775.5,Bachelor's,14
EMP10397,Andrew,Brown,Female,24,IT,Data Analyst,New Jessicashire,2005-09-25,75646.81,Bachelor's,4
EMP10398,Beth,Rojas,Male,57,IT,System Administrator,Gutierrezville,2022-07-24,40148.16,Master's,2
EMP10399,Jennifer,Monroe,Female,36,HR,HR Assistant,East Michael,2019-11-07,122421.04,Master's,20
EMP10400,Paula,Rodriguez,Male,40,IT,Data Analyst,Reedville,2006-10-26,89714.99,High School,16
EMP10401,Jennifer,Castaneda,Female,58,Sales,Account Manager,Kellybury,2017-06-21,42447.93,PhD,7
EMP10402,Heather,Lambert,Non-binary,41,R&D,Innovation Manager,Josephtown,2017-01-12,59378.15,Master's,6
EMP10403,Nicholas,Riley,Male,47,IT,IT Support Specialist,New Jamesburgh,2021-05-06,122623.21,Associate's,8
EMP10404,Maria,Miller,Male,62,Marketing,Social Media Manager,Merrittside,2016-06-11,127632.07,Associate's,8
EMP10405,Kimberly,Yu,Male,37,Finance,Auditor,Sarahtown,2012-01-13,86047.33,Associate's,16
EMP10406,Anna,Hopkins,Non-binary,36,Sales,Sales Representative,New Jodi,2021-09-28,91517.53,High School,17
EMP10407,Lisa,Velez,Male,41,Customer Service,Call Center Agent,Thomasmouth,2011-07-04,32944.14,Associate's,11
EMP10408,Benjamin,Guzman,Male,30,Legal,Compliance Officer,Beckerside,2019-07-17,48741.4,PhD,5
EMP10409,Randall,Rush,Non-binary,52,Customer Service,Support Specialist,Tiffanyport,2013-04-15,58997.81,High School,7
EMP10410,David,Morton,Non-binary,21,Operations,Project Coordinator,South Suzanne,2024-08-27,92214.89,Master's,17
EMP10411,Stephanie,Hill,Male,30,IT,Software Engineer,Larryside,2018-12-20,101182.1,Master's,2
EMP10412,Joseph,Newman,Male,46,Sales,Account Manager,East Jorge,2020-09-29,116336.72,High School,16
EMP10413,Nathan,Davis,Female,47,Finance,Financial Analyst,Burgessburgh,2022-04-25,57223.2,Bachelor's,15
EMP10414,Erika,Roberts,Non-binary,21,Logistics,Inventory Manager,East Juantown,2011-05-01,49731.55,High School,10
EMP10415,Joshua,Walker,Female,28,Legal,Legal Assistant,Hernandezhaven,2014-04-03,74902.16,Associate's,17
EMP10416,Christina,Shields,Female,58,Operations,Process Analyst,Andersontown,2006-07-01,100438.36,PhD,3
EMP10417,Peter,Perkins,Female,21,Customer Service,Call Center Agent,North Adam,2017-04-30,96501.79,High School,15
EMP10418,Deborah,Adams,Female,27,Logistics,Logistics Coordinator,Paulhaven,2016-03-11,37033.26,High School,16
EMP10419,Joel,Banks,Non-binary,39,IT,Software Engineer,Lake Shane,2012-05-03,127673.58,Bachelor's,7
EMP10420,Carlos,Ferrell,Non-binary,54,Marketing,SEO Specialist,East Cheryl,2008-01-02,48563.79,High School,11
EMP10421,Shelby,Johnson,Non-binary,24,Sales,Sales Representative,Whitetown,2017-04-17,133653.53,Bachelor's,6
EMP10422,Dale,Young,Female,45,Marketing,Social Media Manager,East Deborah,2022-09-20,129020.31,High School,3
EMP10423,Larry,Baker,Female,54,HR,Training Coordinator,Ashleyville,2024-03-27,138308.6,PhD,1
EMP10424,Kimberly,Stewart,Male,31,Finance,Financial Analyst,Kennethshire,2013-02-12,146975.76,Associate's,8
EMP10425,Rebecca,Pham,Male,48,Legal,Corporate Lawyer,Amyport,2023-03-09,120522.61,Bachelor's,2
